,class_names,fractal_dimension
10435,polyommatus amandus,1.107682040664745
10436,carpodacus erythrinus,1.107682040664745
10437,tropidacris collaris,1.5017479680154802
10438,acrolophus texanella,1.0
10439,leiobunum rotundum,1.0
10440,malachius bipustulatus,1.0
10441,gekko chinensis,1.107682040664745
10442,atolmis rubricollis,1.107682040664745
10443,phyllobius pomaceus,1.196028734808995
10444,anisota stigma,1.5895023515760498
10445,callistege mi,1.0
10446,omocestus viridulus,1.0
10447,ormenoides venusta,1.107682040664745
10448,gastrophysa viridula,1.7108977234265814
10449,bombus flavifrons,1.0569912497549725
10450,metria amella,1.0
10451,tettigonia cantans,1.2966518927891284
10452,isodontia mexicana,1.0
10453,cenopis pettitana,1.0
10454,ctenoplusia oxygramma,1.0
10455,trichodes alvearius,1.0
10456,picromerus bidens,1.5829146784240504
10457,excultanus excultus,1.0
10458,hystrix africaeaustralis,1.2997823166360312
10459,nola cereella,1.0
10460,scythris trivinctella,1.0
10461,deltote pygarga,1.0
10462,microcanthus strigatus,1.7149060333232775
10463,oedemera femorata,1.0
10464,idaea rusticata,1.0
10465,colias interior,1.6412589067713321
10466,macaria alternata,1.0
10467,phaneroptera falcata,1.0
10468,elaphria chalcedonia,1.0
10469,colocasia coryli,1.0
10470,harpalus rufipes,1.615466651596658
10471,leucania diatrecta,1.0
10472,volucella zonaria,1.2997823166360312
10473,trichiotinus assimilis,1.107682040664745
10474,microtheoris vibicalis,1.0
10475,halictus scabiosae,1.0
10476,carabus granulatus,1.0
10477,euphaea decorata,1.2966518927891284
10478,parupeneus spilurus,1.72071922597792
10479,potanthus omaha,1.0
10480,agrionoptera insignis,1.0
10481,ruspolia nitidula,1.0
10482,megisba malaya,1.573098170993323
10483,duberria lutrix,1.2640913334589268
10484,palomena prasina,1.3888496767620264
10485,donax gouldii,1.5589461910918279
10486,pezotettix giornae,1.0158844432123086
10487,hippocampus whitei,1.1376804043724875
10488,appias lyncida,1.4389766773233619
10489,lebadea martha,1.0
10490,ypthima huebneri,1.0158844432123086
10491,vespa velutina,1.6146977472381314
10492,tilodon sexfasciatus,1.0
10493,cheilodactylus nigripes,1.1376804043724875
10494,petrophila bifascialis,1.0
10495,icterus chrysater,1.0
10496,psaltoda plaga,1.4568046205137664
10497,monacanthus chinensis,1.107682040664745
10498,leucania incognita,1.0569912497549725
10499,nososticta solida,1.0
10500,octopus tetricus,1.2966518927891284
10501,austroagrion watsoni,1.2002677704205706
10502,nola desmotes,1.0
10503,pictilabrus laticlavius,1.0569912497549725
10504,pelecanus crispus,1.6706376930496014
10505,neurothemis taiwanensis,1.0158844432123086
10506,trachinops taeniatus,1.8035895305064262
10507,microcarbo pygmaeus,1.6337289318987176
10508,geitoneura klugii,1.0
10509,epidesmia tryxaria,1.0
10510,eurois occulta,1.0
10511,peribalus strictus,1.0
10512,acontia lucida,1.0
10513,tessaratoma papillosa,1.4940185189935695
10514,microhyla fissipes,1.0
10515,philenora aspectalella,1.0
10516,platycephalus fuscus,1.0
10517,rhagium inquisitor,1.0
10518,trachurus novaezelandiae,1.7273085681962534
10519,euploea midamus,1.4350582681425594
10520,maliattha amorpha,1.0
10521,rhyparochromus vulgaris,1.5692346039217198
10522,jamides alecto,1.5225862546391316
10523,hypselonotus interruptus,2.0000000000031464
10524,cheilodactylus vestitus,1.3413439854019498
10525,notolabrus gymnogenis,1.107682040664745
10526,agriocnemis femina,1.107682040664745
10527,dicotylichthys punctulatus,1.0569912497549725
10528,idiodes apicata,1.0
10529,nacaduba kurava,1.0158844432123086
10530,latropiscis purpurissatus,1.0
10531,scorpaena jacksoniensis,1.2371949505879476
10532,ophthalmolepis lineolata,1.0569912497549725
10533,dinolestes lewini,1.8750033369155377
10534,orectolobus halei,1.1376804043724875
10535,anoplocapros inermis,1.0
10536,cheilodactylus fuscus,1.4130367415115783
10537,ostorhinchus limenus,1.809941878043208
10538,phycodurus eques,1.2002677704205706
10539,pseudolabrus guentheri,1.5511784480987543
10540,meuschenia trachylepis,1.0
10541,hypoplectrodes maccullochi,1.107682040664745
10542,brachaluteres jacksonianus,1.1376804043724875
10543,enneapterygius atrogulare,1.0
10544,trygonorrhina fasciata,1.0
10545,achoerodus viridis,1.5079422220546315
10546,atypichthys strigatus,1.7613930607600894
10547,eupetrichthys angustipes,1.0158844432123086
10548,parma microlepis,1.0
10549,schuettea scalaripinnis,1.8767668875443326
10550,trygonoptera testacea,1.0
10551,mecaenichthys immaculatus,1.2002677704205706
10552,macaca cyclopis,1.6494570521576613
10553,kurixalus idiootocus,1.0
10554,buergeria robusta,1.1376804043724875
10555,pteraeolidia ianthina,1.0
10556,aphelodoris varia,1.5722304255525352
10557,strix uralensis,1.3413439854019498
10558,iduna caligata,1.0
10559,bradypodion pumilum,1.107682040664745
10560,austrolestes analis,1.0
10561,dira clytus,1.0
10562,pseudagrion pilidorsum,1.2514053719614358
10563,calotes calotes,1.107682040664745
10564,cyanistes cyanus,1.3413439854019498
10565,thaumetopoea processionea,1.7307084203175362
10566,afrogecko porphyreus,1.5849625007243027
10567,nannodiplax rubra,1.0569912497549725
10568,matrona cyanoptera,1.0
10569,euphaea formosa,1.3941561442210189
10570,sclerophrys pantherina,1.0
10571,heliophorus ila,1.5722304255525352
10572,tinamus major,1.0629899570957677
10573,nocturnal curassow,1.0
10574,agouti paca,1.0
10575,blue whistling thrush,1.2966518927891284
10576,presbytis thomasi,1.0
10577,bronze-tailed peacock-pheasant,1.0
10578,leopardus pardalis,1.0
10579,mazama americana,1.5225862546391316
10580,black-fronted duiker,1.0
10581,philander opossum,1.107682040664745
10582,myrmecophaga tridactyla,1.0
10583,funisciurus carruthersi,1.0
10584,bat-eared fox,1.6193064294636785
10585,crested partridge,1.5722304255525352
10586,meleagris ocellata,1.4568046205137664
10587,larry bird,1.52109282401167
10588,macaca nemestrina,1.5849981194743759
10589,musophaga rossae,1.0
10590,proechimys,1.0
10591,francolinus nobilis,1.0
10592,conepatus semistriatus,1.0
10593,gambian pouched rat,1.0
10594,mazama  temama,1.0
10595,francolinus africanus,1.5479689679288975
10596,crab-eating fox,1.107682040664745
10597,cephalophus silvicultor,1.5225862546391316
10598,black agouti,1.5849625007243027
10599,myiophoneus glaucinus,1.107682040664745
10600,grey-headed dove,2.0000000000031464
10601,ictonyx striatus,1.0000000000023157
10602,myoprocta pratti,1.0
10603,lariscus insignis,1.0
10604,manis javanica,1.0
10605,sciurus sp,1.2371949505879476
10606,white-bellied bustard,1.4568046205137664
10607,l'hoest's monkey,1.2002677704205706
10608,unstriped ground squirrel,1.2997823166360312
10609,great argus,1.2997823166360312
10610,streptopelia lugens,1.0
10611,white-tailed mongoose,1.0
10612,lophura inornata,1.1376804043724875
10613,crestless fireback,1.0629899570957677
10614,tambourine dove,1.107682040664745
10615,blue ground dove,1.3839206666016943
10616,siberian blue robin,1.0
10617,virginia opossum,1.0
10618,mainland serow,1.0
10619,canis adustus,1.52109282401167
10620,marbled cat,1.4350582681425594
10621,oryx beisa,1.5698835972971275
10622,hystrix brachyura,1.5079422220546315
10623,silver-eared mesia,1.1565058019750105
10624,white-eyed slaty flycatcher,1.0
10625,moustached grass warbler,1.107682040664745
10626,nanger granti,1.612898670618367
10627,charming thicket rat,1.0
10628,protoxerus stangeri,1.5225862546391316
10629,buff-crested bustard,1.107682040664745
10630,link rat,1.0
10631,scrub hare,1.2371949505879476
10632,acryllium vulturinum,1.8156036243021023
10633,momotus momota,1.321333300553611
10634,günther's dik-dik,1.0
10635,niltava sumatrana,1.0
10636,common tapeti,1.0
10637,mazama gouazoubira,1.2371949505879476
10638,african palm civet,1.0
10639,northern white-crowned shrike,1.1376804043724875
10640,masked palm civet,1.3413439854019498
10641,banded linsang,1.0
10642,collocalia linchi,1.4138474742589364
10643,atherurus africanus,2.0000000000031464
10644,deer mice,1.3839206666016943
10645,dendrocitta occipitalis,1.3413439854019498
10646,herpestes semitorquatus,1.0
10647,peeper,1.0158844432123086
10648,bottom-feeder,1.0
10649,hatchling,1.8477032732655492
10650,pup,1.5245444975660973
10651,wolf pup,1.5722304255525352
10652,puppy,1.6489296050702964
10653,bear cub,1.4350582681425594
10654,tiger cub,1.0629899570957677
10655,suckling,1.624097720046823
10656,arcella,1.0
10657,difflugia,1.2371949505879476
10658,paramecium,1.8194765789607747
10659,stentor,1.4350582681425594
10660,red algae,1.0629899570957677
10661,cryptomonad,1.0
10662,gregarine,1.5849625007243027
10663,leather carp,1.0
10664,mirror carp,1.0000000000023157
10665,tench,1.4397980297572572
10666,dace,1.5823960678129765
10667,common shiner,1.5079422220546315
10668,golden shiner,1.4350582681425594
10669,roach,1.4953540168761406
10670,scardinius erythrophthalmus,1.8846820373588993
10671,minnow,1.6599256122493546
10672,gudgeon,1.321333300553611
10673,carassius auratus,1.2997823166360312
10674,crucian carp,1.4778941828378533
10675,electric eel,1.5079422220546315
10676,hog sucker,1.2002677704205706
10677,redhorse,1.2371949505879476
10678,fundulus heteroclitus,1.7464419718327178
10679,striped killifish,2.0000000000031464
10680,rivulus,1.1376804043724875
10681,flagfish,1.0569912497549725
10682,swordtail,1.8548679548403912
10683,guppy,1.68207698032301
10684,gambusia affinis,1.805999721205758
10685,platy,1.7108829041389177
10686,mollie,1.0
10687,reef squirrelfish,1.3509199181768963
10688,holocentrus ascensionis,1.7428325907448312
10689,soldierfish,1.742594398387814
10690,john dory,1.4420904112212583
10691,boarfish,1.6529195741654723
10692,cornetfish,1.3839206666016943
10693,stickleback,1.5411728470768815
10694,gasterosteus aculeatus,1.6820987761407438
10695,seahorse,1.5649260717042721
10696,snipefish,1.5722304255525352
10697,shrimpfish,1.6637900685084417
10698,trumpetfish,1.107682040664745
10699,lancelet,1.0
10700,sea lamprey,1.6263617951648566
10701,myxine glutinosa,1.0
10702,eptatretus,1.0
10703,placoderm,1.0
10704,cow shark,1.3413439854019498
10705,porbeagle,1.4778941828378533
10706,mako,1.0
10707,shortfin mako,1.2997823166360312
10708,great white shark,1.4782944974067191
10709,basking shark,1.5225862546391316
10710,thresher,1.0569912497549725
10711,carpet shark,1.3839206666016943
10712,nurse shark,1.573098170993323
10713,sand tiger,1.6659673989924306
10714,whale shark,1.529132443641443
10715,cat shark,1.0
10716,bull shark,1.4782944974067191
10717,sandbar shark,1.4568046205137664
10718,blacktip shark,1.1565058019750105
10719,dusky shark,1.3800052077928644
10720,lemon shark,1.7375693533949863
10721,blue shark,1.3413439854019498
10722,soupfin shark,1.0
10723,smoothhound,1.0
10724,whitetip shark,1.4687162019414346
10725,spiny dogfish,1.4778941828378533
10726,smooth hammerhead,1.0
10727,shovelhead,1.0
10728,angel shark,1.0
10729,electric ray,1.3413439854019498
10730,smalltooth sawfish,1.0
10731,guitarfish,1.3413439854019498
10732,roughtail stingray,1.3942172489596285
10733,butterfly ray,1.2966518927891284
10734,aetobatus narinari,1.4568046205137664
10735,cownose ray,1.7676478588594704
10736,manta,1.4350582681425594
10737,skate,1.0
10738,fledgling,1.5079422220546315
10739,nestling,1.3570407677304703
10740,bird of passage,1.6955421447972858
10741,archaeopteryx,1.3839206666016943
10742,carinate,1.0
10743,struthio camelus,1.407786162714578
10744,cassowary,1.105368192131371
10745,electromagnetic unit,1.4108274939799756
10746,rhea,1.3839206666016943
10747,moa,1.107682040664745
10748,alauda arvensis,1.2966518927891284
10749,anthus pratensis,1.0
10750,chaffinch,1.107682040664745
10751,fringilla montifringilla,1.3509199181768963
10752,carduelis carduelis,1.5079422220546315
10753,linnet,1.3413439854019498
10754,siskin,1.5225862546391316
10755,redpoll,1.5568694155988179
10756,spinus pinus,1.7647850678804593
10757,house finch,1.107682040664745
10758,common canary,1.1376804043724875
10759,serin,1.321333300553611
10760,loxia curvirostra,1.5722304255525352
10761,pyrrhula pyrrhula,1.0569912497549725
10762,dark eyed junco,1.379966007137626
10763,pooecetes gramineus,1.1565058019750105
10764,white-throated sparrow,1.0
10765,white-crowned sparrow,1.107682040664745
10766,spizella passerina,1.0
10767,melospiza melodia,1.0
10768,swamp sparrow,1.0
10769,passerina cyanea,1.3413439854019498
10770,emberiza hortulana,1.107682040664745
10771,emberiza schoeniclus,1.107682040664745
10772,emberiza citrinella,1.0784718092603918
10773,yellow-breasted bunting,1.2514053719614358
10774,plectrophenax nivalis,1.6590385655558308
10775,banana quit,1.4350582681425594
10776,passer domesticus,1.5286772608551267
10777,tree sparrow,1.3509199181768963
10778,evening grosbeak,1.3839206666016943
10779,hawfinch,1.107682040664745
10780,pine grosbeak,1.0158844432123086
10781,cardinalis cardinalis,1.2271641532915496
10782,pyrrhuloxia,1.0
10783,chewink,1.0
10784,green tailed towhee,1.0
10785,ploceus philippinus,1.5079422220546315
10786,whydah,1.709725663986812
10787,java sparrow,1.6916561047775116
10788,avadavat,1.2002677704205706
10789,zebra finch,1.796172413224602
10790,lyrebird,1.5225862546391316
10791,arkansas kingbird,1.5225862546391316
10792,tyrannus vociferans,1.107682040664745
10793,eastern kingbird,1.4350582681425594
10794,gray kingbird,1.0629899570957677
10795,pewee,1.0
10796,phoebe,1.0
10797,vermillion flycatcher,1.107682040664745
10798,cock of the rock,1.4230848389879356
10799,bellbird,1.3413439854019498
10800,umbrella bird,1.5849625007243027
10801,ant thrush,1.4778941828378533
10802,ant shrike,1.107682040664745
10803,spotted antbird,1.0
10804,scissortail,1.3839206666016943
10805,muscicapa striata,1.1376804043724875
10806,missel thrush,1.0
10807,song thrush,1.0
10808,fieldfare,1.7974821432785335
10809,redwing,1.0158844432123086
10810,ring ouzel,1.0
10811,american robin,1.0
10812,clay-colored robin,1.5156672885037425
10813,hermit thrush,1.1376804043724875
10814,veery,1.3413439854019498
10815,wood thrush,1.0
10816,luscinia megarhynchos,1.107682040664745
10817,thrush nightingale,1.0569912497549725
10818,stonechat,1.2966518927891284
10819,whinchat,1.0
10820,solitaire,1.0
10821,redstart,1.3413439854019498
10822,wheatear,1.107682040664745
10823,bluebird,1.615466651596658
10824,bluethroat,1.0
10825,gnatcatcher,1.107682040664745
10826,regulus regulus,1.107682040664745
10827,gold-crowned kinglet,1.0
10828,ruby-crowned kinglet,1.6706719855624284
10829,blackcap,1.107682040664745
10830,sylvia communis,1.0629899570957677
10831,sylvia curruca,1.107682040664745
10832,acrocephalus schoenobaenus,1.0629899570957677
10833,wren warbler,1.0
10834,orthotomus sutorius,1.0
10835,parula warbler,1.0
10836,wilson warbler,1.0
10837,setophaga ruticilla,1.107682040664745
10838,cape may warbler,1.3413439854019498
10839,yellow warbler,1.0
10840,audubon's warbler,1.107682040664745
10841,myrtle warbler,1.107682040664745
10842,blackpoll,1.3413439854019498
10843,icteria virens,1.107682040664745
10844,ovenbird,1.0
10845,water thrush,1.4568046205137664
10846,common yellowthroat,1.3413439854019498
10847,riflebird,1.5079422220546315
10848,baltimore oriole,1.107682040664745
10849,bullock's oriole,1.0158844432123086
10850,orchard oriole,1.107682040664745
10851,lark,1.3413439854019498
10852,cacique,1.5225862546391316
10853,dolichonyx oryzivorus,1.6191832541494788
10854,quiscalus quiscula,1.637793004230936
10855,rusty blackbird,1.5079422220546315
10856,red-winged blackbird,1.7714232808045067
10857,oriolus oriolus,1.0
10858,common starling,1.6160273105135163
10859,rose-colored starling,1.3523827678709326
10860,crested myna,1.5377597739734254
10861,hill myna,1.5722304255525352
10862,american crow,1.5829146784240504
10863,corvus corax,1.7624494265253057
10864,corvus frugilegus,1.6228539551323826
10865,jackdaw,1.5225862546391316
10866,chough,1.3949015874712634
10867,perisoreus canadensis,1.107682040664745
10868,american magpie,1.1746045591033978
10869,butcherbird,1.107682040664745
10870,currawong,1.6345355583497836
10871,gymnorhina tibicen,1.2271641532915496
10872,winter wren,1.0445112228119402
10873,house wren,1.1376804043724875
10874,long-billed marsh wren,1.0
10875,sedge wren,1.107682040664745
10876,rock wren,1.0669827606977766
10877,carolina wren,1.0569912497549725
10878,cactus wren,1.321333300553611
10879,blue mockingbird,1.107682040664745
10880,gray catbird,1.0
10881,brown thrasher,1.0
10882,acanthisitta chloris,1.107682040664745
10883,certhia americana,1.0
10884,certhia familiaris,1.5225862546391316
10885,wall creeper,1.107682040664745
10886,sitta canadensis,1.1376804043724875
10887,black capped chickadee,1.107682040664745
10888,tufted titmouse,1.107682040664745
10889,carolina chickadee,1.4350582681425594
10890,blue tit,1.107682040664745
10891,bushtit,1.6010637918005666
10892,chamaea fasciata,1.0
10893,auriparus flaviceps,1.3413439854019498
10894,barn swallow,1.5989064824790897
10895,cliff swallow,1.6671327378150171
10896,tree swallow,1.7158808548717417
10897,house martin,1.3683086724687272
10898,riparia riparia,1.674970598444425
10899,purple martin,1.732056438527975
10900,wood swallow,1.6358056418035065
10901,scarlet tanager,1.3413439854019498
10902,western tanager,1.0
10903,piranga rubra,1.0
10904,hepatic tanager,1.0
10905,lanius excubitor,1.0
10906,lanius borealis,1.107682040664745
10907,white-rumped shrike,1.3413439854019498
10908,loggerhead shrike,1.0
10909,black-fronted bush shrike,1.0
10910,satin bowerbird,1.107682040664745
10911,great bowerbird,2.0000000000031464
10912,cinclus mexicanus,1.107682040664745
10913,red-eyed vireo,1.107682040664745
10914,solitary vireo,1.0
10915,blue headed vireo,1.0629899570957677
10916,waxwing,1.5479689679288975
10917,accipiter gentilis,1.5079422220546315
10918,cooper's hawk,1.3839206666016943
10919,buteonine,1.0
10920,redtail,1.0158844432123086
10921,buteo lagopus,1.3509199181768963
